id,provincia,cantmiem,cantping,reldep,ingtoth,ingpch,gastot,gastotpc,gc_01,gc_02,gc_03,gc_04,gc_05,gc_06,gc_07,gc_08,gc_09,gc_10,gc_11,gc_12
799153083,26,4,1,4.0,6786.31,1696.5775,23272.8338,5818.20845,8198.6818,0.0,0.0,3839.0,1504.0,2720.0,3783.176,1010.0,1650.0,0.0,0.0,567.976
533917342,26,5,3,1.67,102891.333333333,20578.2666666667,38656.5487,7731.30974,9941.6367,0.0,1800.0,3373.67,622.562,5554.524,5717.896,6100.0,3059.4,0.0,1017.55,1469.31
141496754,26,4,1,4.0,67484.6666666667,16871.1666666667,52629.2974,13157.32435,7079.6366,0.0,7799.3,2389.33,0.0,0.0,20624.82,5480.0,5326.0,0.0,1294.67,2635.5408
345045520,26,1,1,1.0,34858.3333333333,34858.3333333333,41750.6006,41750.6006,4333.3341,0.0,2000.0,12451.2665,0.0,0.0,13920.0,1300.0,7232.0,0.0,0.0,514.0
893455534,26,1,1,1.0,102099.5,102099.5,64173.095,64173.095,6891.195,801.05,4800.0,6080.0,8245.85,18821.9,0.0,2790.0,9259.0,4000.0,1082.5,1401.6
601062827,26,4,2,2.0,107400.0,26850.0,84983.7509,21245.937725,6875.3472,13439.8437,6475.0,19329.77,0.0,9000.0,6064.23,3375.0,1317.0,8900.0,6992.95,3214.61
30696342,26,7,2,3.5,57739.5,8248.5,22531.8086,3218.8298,8707.7166,385.37,1300.0,2177.62,212.17,752.0,2165.0,2450.0,3020.0,0.0,0.0,1361.932
423747035,26,4,2,2.0,60500.0,15125.0,29999.49,7499.8725,2836.15,0.0,0.0,2990.0,0.0,0.0,9104.8,2700.0,1872.0,0.0,9093.0,1403.54
950674780,26,1,1,1.0,25333.3333333333,25333.3333333333,14392.09,14392.09,1260.03,3160.9,0.0,5000.0,0.0,0.0,2026.9,500.0,890.0,0.0,995.9,558.36
522226314,26,4,1,4.0,58683.3333333333,14670.8333333333,27534.4745,6883.618625,5998.9985,623.52,0.0,3086.5,183.033,0.0,7944.0,2060.0,5677.2,0.0,0.0,1961.223
843867432,26,1,1,1.0,16541.6666666667,16541.6666666667,17831.6785,17831.6785,772.6885,0.0,0.0,1363.99,8000.0,7695.0,0.0,0.0,0.0,0.0,0.0,0.0
601555028,26,5,2,2.5,27032.6766666667,5406.53533333333,18489.935,3697.987,2186.217,0.0,1300.0,9740.0,0.0,0.0,3462.74,560.0,1120.0,0.0,0.0,120.978
521398195,26,3,3,1.0,47566.6666666667,15855.5555555556,36605.04,12201.68,4031.23,0.0,8300.0,14000.0,1794.79,640.0,1913.86,2500.0,2200.0,0.0,0.0,1225.16
876526336,26,3,2,1.5,55230.0,18410.0,22079.8339,7359.94463333333,3637.2,0.0,0.0,5080.0,0.0,7027.0339,1125.8,2100.0,2659.8,0.0,0.0,450.0
145397491,26,3,1,3.0,16300.0,5433.33333333333,20047.03,6682.34333333333,1277.35,649.5,3000.0,3730.0,100.0,0.0,951.0,6160.0,2700.0,1200.0,0.0,279.18
284517859,26,1,1,1.0,61250.0,61250.0,6069.4775,6069.4775,1600.5845,0.0,0.0,1890.0,0.0,0.0,0.0,1330.0,980.0,0.0,0.0,268.893
714383861,26,1,1,1.0,30585.3333333333,30585.3333333333,12292.229,12292.229,2369.809,1532.82,0.0,2770.0,0.0,0.0,0.0,770.0,0.0,0.0,4849.6,0.0
574747994,26,2,2,1.0,52836.6666666667,26418.3333333333,10648.0,5324.0,3702.15,0.0,0.0,1920.0,0.0,0.0,0.0,800.0,1000.0,0.0,3225.85,0.0
90242804,26,1,1,1.0,80000.0,80000.0,6365.7865,6365.7865,1870.3435,1402.92,0.0,1430.0,0.0,0.0,0.0,480.0,0.0,0.0,909.3,273.223
396535999,26,1,1,1.0,18000.0,18000.0,23126.64,23126.64,2212.63,0.0,5000.0,12000.0,363.72,0.0,411.35,0.0,1795.0,0.0,0.0,1343.94
775581876,26,1,1,1.0,78416.6666666667,78416.6666666667,33811.432,33811.432,2697.59,779.4,3700.0,12961.0,4360.0,0.0,1603.892,4800.0,1700.0,0.0,1017.55,192.0
568994428,26,3,2,1.5,150616.666666667,50205.5555555556,38201.52,12733.84,3438.02,0.0,4750.0,12560.2,0.0,995.9,5312.91,2050.0,3271.15,5000.0,606.2,217.14
351452679,26,3,3,1.0,58500.0,19500.0,61798.58,20599.5266666667,3663.18,0.0,3100.0,15960.0,900.0,0.0,1212.4,2623.0,22820.0,0.0,6928.0,4592.0
866476148,26,1,1,1.0,42306.6666666667,42306.6666666667,27075.935,27075.935,2725.735,0.0,0.0,12520.0,24.0,9200.0,606.2,500.0,1200.0,0.0,0.0,300.0
881825755,26,2,2,1.0,82666.6666666667,41333.3333333333,9639.78,4819.89,0.0,0.0,0.0,1589.78,3720.0,0.0,4330.0,0.0,0.0,0.0,0.0,0.0
150605763,26,4,1,4.0,122143.333333333,30535.8333333333,53246.701,13311.67525,5044.45,0.0,800.0,27534.0,121.24,731.77,54.991,1340.0,3110.0,9420.0,3845.04,1245.21
400393491,26,2,2,1.0,195453.333333333,97726.6666666667,38491.21,19245.605,3615.55,0.0,0.0,22818.0,0.0,0.0,1018.0,1575.0,1880.0,0.0,7144.5,440.16
23322511,26,1,1,1.0,18833.3333333333,18833.3333333333,4902.261,4902.261,1918.19,259.8,0.0,2051.7,0.0,0.0,167.571,433.0,0.0,0.0,0.0,72.0
566667168,26,7,3,2.33,32750.0,4678.57142857143,19968.73,2852.67571428571,5763.23,0.0,0.0,7880.0,0.0,0.0,2727.9,2842.5,600.0,0.0,0.0,155.1
941500750,26,5,2,2.5,28614.0,5722.8,44441.4786,8888.29572,18148.4156,4851.765,2800.0,1783.37,176.664,5687.4,5629.0,1200.0,1537.0,0.0,0.0,2627.864
293849026,26,1,1,1.0,6786.31,6786.31,4049.32,4049.32,562.9,0.0,0.0,2300.0,0.0,0.0,1186.42,0.0,0.0,0.0,0.0,0.0
299000314,26,6,2,3.0,24544.6666666667,4090.77777777778,17355.5424,2892.5904,3970.61,0.0,2000.0,3342.12,480.0,819.6,2953.926,649.5,900.0,0.0,0.0,2239.7864
597363510,26,4,1,4.0,75933.3333333333,18983.3333333333,55446.0005,13861.500125,15571.7625,4899.828,2900.0,320.0,864.0,5021.88,5629.0,2200.0,3300.0,0.0,2554.7,12184.83
717596061,26,6,3,2.0,63966.6666666667,10661.1111111111,14759.63,2459.93833333333,0.0,974.25,0.0,7050.0,0.0,0.0,2753.88,2381.5,1600.0,0.0,0.0,0.0
945218501,26,2,2,1.0,44948.3333333333,22474.1666666667,16626.4418,8313.2209,7692.0718,0.0,0.0,5440.0,1338.47,337.74,285.78,1109.5,0.0,0.0,0.0,422.88
40144465,26,4,2,2.0,41166.6666666667,10291.6666666667,24849.611,6212.40275,4786.0789,0.0,1900.0,4215.607,0.0,2538.1161,4210.4,2000.0,3650.0,0.0,0.0,1549.409
153787673,26,3,2,1.5,57615.0,19205.0,20758.54,6919.51333333333,7239.76,281.45,0.0,3918.0,0.0,400.0,2450.78,2515.5,1724.56,0.0,2013.45,215.04
184615199,26,5,2,2.5,15362.0,3072.4,13417.916,2683.5832,5698.28,454.65,1350.0,0.0,281.45,324.75,949.136,562.9,3489.9,0.0,0.0,306.85
147112003,26,1,1,1.0,9750.0,9750.0,9321.75,9321.75,2009.12,0.0,60.0,1889.5,2501.85,1299.0,0.0,433.0,0.0,0.0,0.0,1129.28
722051028,26,7,5,1.4,95175.0,13596.4285714286,21111.8363,3015.97661428572,2553.5309,0.0,1100.0,2880.1004,0.0,464.0,5501.64,800.0,2216.0,0.0,4936.2,660.365
97786784,26,3,3,1.0,52121.6666666667,17373.8888888889,38019.546,12673.182,4573.346,0.0,5300.0,1411.0,2492.0,0.0,18059.9,3570.0,2100.0,0.0,0.0,513.3
244277343,26,4,1,4.0,47723.1666666667,11930.7916666667,38176.778,9544.1945,8244.32,0.0,0.0,15135.92,0.0,1408.0,5948.028,3000.0,3818.9,0.0,77.94,543.67
939155858,26,3,1,3.0,34042.5,11347.5,17267.8412,5755.94706666667,2354.9138,0.0,4100.0,2743.0,0.0,179.1754,4062.112,1330.0,1780.0,0.0,346.4,372.24
699341812,26,3,3,1.0,21578.3333333333,7192.77777777778,12498.8486,4166.28286666667,2933.2286,0.0,890.0,2615.0,0.0,0.0,2748.5,2466.0,260.0,0.0,0.0,586.12
765675538,26,2,2,1.0,44377.6666666667,22188.8333333333,14560.2514,7280.1257,4786.7284,0.0,180.0,2087.31,537.353,2437.79,714.45,1030.0,2365.0,0.0,0.0,421.62
62325971,26,5,2,2.5,84883.3333333333,16976.6666666667,57975.24,11595.048,4498.87,822.7,9500.0,2648.0,200.0,0.0,27031.0,4000.0,8600.0,0.0,259.8,414.87
223673718,26,2,1,2.0,7859.00666666667,3929.50333333333,12799.6929,6399.84645,2475.1579,324.75,0.0,0.0,0.0,0.0,1732.0,500.0,2476.0,0.0,4070.2,1221.585
774384900,26,3,2,1.5,83837.6666666667,27945.8888888889,41245.67,13748.5566666667,4931.87,2121.7,5400.0,1306.14,2784.0,720.0,11459.4,2600.0,7305.0,0.0,0.0,2617.56
855918343,26,3,1,3.0,54446.1666666667,18148.7222222222,38912.8182,12970.9394,10935.415,259.8,800.0,7690.6762,1667.59,1515.5,10142.548,1832.0,1407.0,0.0,819.8,1842.489
620209717,26,1,1,1.0,28797.1666666667,28797.1666666667,14003.6487,14003.6487,1957.9827,0.0,0.0,2420.0,161.076,0.0,6593.67,1200.0,0.0,0.0,389.7,1281.22
529160283,26,4,3,1.33,47544.1666666667,11886.0416666667,18195.2613,4548.815325,5675.3743,0.0,600.0,3730.0,138.56,0.0,4928.792,1550.0,860.0,0.0,0.0,712.535
547766121,26,1,1,1.0,38083.3333333333,38083.3333333333,3637.4998,3637.4998,1420.4998,0.0,0.0,2217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937489972,26,5,1,5.0,41708.3333333333,8341.66666666667,20013.5003,4002.70006,4803.3123,2338.2,2100.0,1710.0,192.252,0.0,0.0,2300.0,1200.0,0.0,4416.6,953.136
19924876,26,3,3,1.0,19333.3333333333,6444.44444444444,6542.392,2180.79733333333,3127.992,0.0,0.0,2800.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,14.4
675353919,26,2,1,2.0,26266.6666666667,13133.3333333333,7819.03,3909.515,3032.732,0.0,0.0,1366.0,0.0,0.0,523.93,300.0,600.0,0.0,1688.7,307.668
713071849,26,2,2,1.0,21666.6666666667,10833.3333333333,6947.7469,3473.87345,2798.1759,779.4,380.0,1410.0,0.0,0.0,0.0,500.0,600.0,0.0,0.0,480.171
541830068,26,1,1,1.0,37166.6666666667,37166.6666666667,19284.9918,19284.9918,7120.5118,1697.36,1800.0,1875.0,0.0,0.0,1320.0,1366.0,3920.0,0.0,0.0,186.12
594897605,26,3,1,3.0,48981.3333333333,16327.1111111111,38188.4013,12729.4671,7026.3776,151.55,2270.0,2295.68,2000.0,4381.9181,12004.16,2889.68,3311.1984,0.0,0.0,1857.8372
521983318,26,3,2,1.5,119398.0,39799.3333333333,44860.7429,14953.5809666667,17826.3069,2341.664,13680.0,2799.0,409.9,0.0,1667.24,1900.0,965.4,0.0,389.7,2881.532
942223559,26,4,3,1.33,49543.1666666667,12385.7916666667,29012.6095,7253.152375,13343.1115,2058.482,2200.0,1203.0,2001.759,1749.32,1562.264,616.5,1400.0,0.0,1353.558,1524.615
384157548,26,3,1,3.0,25500.0,8500.0,11933.0,3977.66666666667,1268.69,770.74,1800.0,5597.45,160.0,0.0,800.0,0.0,1200.0,0.0,0.0,336.12
980077004,26,2,1,2.0,12483.3333333333,6241.66666666667,4992.1,2496.05,887.65,476.3,0.0,2297.45,80.0,0.0,822.7,428.0,0.0,0.0,0.0,0.0
618220116,26,6,2,3.0,88622.3333333333,14770.3888888889,29968.584,4994.764,14119.264,0.0,0.0,4328.95,180.0,720.0,3887.5,2766.0,2506.6,0.0,930.95,529.32
236072586,26,4,1,4.0,38896.3333333333,9724.08333333333,20200.4099,5050.102475,7086.3048,701.46,3120.0,1540.0,340.0349,0.0,3031.0,2000.0,1000.0,0.0,259.8,1121.8102
917220430,26,1,1,1.0,18833.3333333333,18833.3333333333,3120.0924,3120.0924,0.0,766.41,0.0,818.6424,0.0,0.0,0.0,300.0,1140.0,0.0,0.0,95.04
686013997,26,3,1,3.0,8200.0,2733.33333333333,15521.285,5173.76166666667,2996.36,0.0,0.0,7713.82,909.3,692.8,296.605,400.0,1300.0,0.0,0.0,1212.4
862438933,26,2,1,2.0,2274.59,1137.295,19146.9564,9573.4782,1753.65,0.0,150.0,6515.05,135.2,192.0,4763.0,715.0,3020.0,0.0,0.0,1903.0564
329057255,26,1,1,1.0,138835.333333333,138835.333333333,64028.61,64028.61,627.85,2550.37,2750.0,6300.0,0.0,1400.0,34881.0,1400.0,8850.0,1500.0,2468.1,1301.29
570806891,26,1,1,1.0,8550.0,8550.0,5632.89,5632.89,4472.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,0.0,0.0,0.0
726158462,26,7,5,1.4,118170.666666667,16881.5238095238,40035.0001,5719.28572857143,8540.8817,281.45,1800.0,7334.77,423.8204,6027.36,5129.318,2780.0,4460.8,0.0,692.8,2563.8
107456322,26,1,1,1.0,54166.6666666667,54166.6666666667,82795.2598,82795.2598,151.2469,0.0,0.0,14400.0,0.0,700.0,59330.0,3740.0,1590.0,0.0,0.0,2884.0129
9550937,26,2,2,1.0,38750.0,19375.0,41053.2328,20526.6164,6470.6654,0.0,0.0,5807.65,0.0,535.1014,19978.036,1800.0,4800.0,0.0,0.0,1661.78
448209491,26,5,1,5.0,61280.0,12256.0,21106.5288,4221.30576,8423.0191,2623.9367,1110.0,978.5,192.0,1192.453,3031.0,1590.0,810.0,0.0,0.0,1155.62
202744747,26,4,1,4.0,72550.1666666667,18137.5416666667,25791.92,6447.98,7244.09,0.0,0.0,9000.0,120.0,0.0,3243.12,1600.0,3100.0,0.0,0.0,1484.71
107337721,26,5,3,1.67,87933.56,17586.712,100174.18015,20034.83603,10767.3244,2370.242,750.0,1831.37,2990.0,2996.1002,57790.448,8929.5,5402.6,0.0,3810.4,2536.19555
692486834,26,2,1,2.0,10000.6666666667,5000.33333333333,10001.94,5000.97,1580.45,0.0,2200.0,450.0,0.0,624.0,1316.32,1200.0,1216.5,0.0,1294.67,120.0
23681547,26,2,1,2.0,16166.6666666667,8083.33333333333,6253.8888,3126.9444,2473.9888,0.0,300.0,2400.0,0.0,0.0,0.0,0.0,829.9,0.0,0.0,250.0
847415563,26,1,1,1.0,8666.66666666667,8666.66666666667,8481.225,8481.225,3829.885,0.0,0.0,2710.0,0.0,0.0,389.7,270.0,1100.0,0.0,0.0,181.64
650646181,26,4,1,4.0,55166.6666666667,13791.6666666667,19860.412,4965.103,5271.342,866.0,1900.0,2520.0,627.85,0.0,3466.75,2532.0,1355.0,0.0,0.0,1321.47
255269765,26,1,1,1.0,9716.66666666667,9716.66666666667,12277.694,12277.694,3797.41,0.0,0.0,2804.52,96.0,0.0,4346.0,216.5,600.0,0.0,0.0,417.264
771914626,26,3,2,1.5,46583.3333333333,15527.7777777778,17769.64,5923.21333333333,4135.15,0.0,2020.0,6572.05,0.0,0.0,2026.44,1666.0,1350.0,0.0,0.0,0.0
115434608,26,4,1,4.0,33133.3333333333,8283.33333333333,15726.14,3931.535,2940.07,519.6,1200.0,2974.45,0.0,0.0,3366.04,2832.0,950.0,0.0,0.0,943.98
163447447,26,1,1,1.0,49650.0,49650.0,13473.13,13473.13,4143.81,259.8,0.0,2365.0,0.0,0.0,4618.6,600.0,968.0,0.0,0.0,517.92
95288425,26,2,2,1.0,28575.0,14287.5,20786.48,10393.24,4602.79,606.2,4300.0,2815.0,433.0,0.0,4780.32,1000.0,1308.0,0.0,0.0,941.17
125751173,26,4,3,1.33,55726.6666666667,13931.6666666667,23122.182,5780.5455,4646.09,0.0,1520.0,5825.15,0.0,433.0,3294.946,4508.0,1100.0,0.0,0.0,1794.996
414466878,26,2,2,1.0,92771.6666666667,46385.8333333333,30061.7453,15030.87265,3846.1225,311.76,2150.0,14031.3928,194.85,0.0,5152.7,950.0,1586.6,0.0,0.0,1838.32
105943397,26,3,1,3.0,33116.6666666667,11038.8888888889,21553.24,7184.41333333333,3702.15,866.0,3700.0,8840.0,0.0,0.0,0.0,800.0,1000.0,0.0,2619.65,25.44
88650487,26,1,1,1.0,30573.3333333333,30573.3333333333,18358.742,18358.742,3399.05,0.0,0.0,10000.0,0.0,0.0,0.0,900.0,1550.0,0.0,2338.2,171.492
314080718,26,2,2,1.0,28120.0,14060.0,8212.466,4106.233,4291.03,398.36,0.0,676.0,0.0,0.0,1299.0,400.0,1006.0,0.0,0.0,142.076
985784040,26,1,1,1.0,43333.3333333333,43333.3333333333,53465.3839,53465.3839,2489.75,0.0,0.0,1598.0,36000.0,10577.6339,0.0,950.0,1850.0,0.0,0.0,0.0
953668647,26,3,2,1.5,151029.0,50343.0,66244.84,22081.6133333333,6170.25,519.6,6250.0,2503.14,0.0,10538.6,18929.0,5900.0,4400.0,0.0,5818.01,5216.24
146193636,26,4,1,4.0,30985.6733333333,7746.41833333333,11628.03,2907.0075,7534.2,0.0,0.0,1350.0,0.0,0.0,0.0,900.0,950.0,0.0,606.2,287.63
749565492,26,1,1,1.0,32940.0,32940.0,17994.284,17994.284,2987.7,346.4,1700.0,8000.0,0.0,0.0,3029.0,400.0,1170.0,0.0,216.5,144.684
251570691,26,5,1,5.0,43773.3333333333,8754.66666666667,23368.08,4673.616,8651.34,519.6,1900.0,1080.0,0.0,0.0,0.0,1850.0,1980.0,0.0,7014.6,372.54
5708918,26,1,1,1.0,27083.3333333333,27083.3333333333,15770.308,15770.308,4763.0,433.0,0.0,8080.0,0.0,0.0,866.0,500.0,950.0,0.0,0.0,178.308
424919412,26,4,1,4.0,61026.6666666667,15256.6666666667,31584.0752,7896.0188,5416.83,216.5,4350.0,1985.0,0.0,6370.1228,10301.972,866.0,1000.0,0.0,0.0,1077.6504
964642540,26,2,2,1.0,13000.0,6500.0,20209.9645,10104.98225,2529.3695,1058.685,500.0,3020.0,629.43,0.0,2165.0,1200.0,8405.0,0.0,0.0,702.48
377086472,26,2,2,1.0,91679.3333333333,45839.6666666667,75575.82,37787.91,9160.115,0.0,3400.0,25811.0,608.0,8446.345,8170.0,3030.0,13700.0,2500.0,0.0,750.36
966749480,26,2,2,1.0,47000.0,23500.0,24634.62,12317.31,2329.54,1515.5,1000.0,4137.01,3032.91,0.0,544.0,1270.0,750.0,700.0,7923.9,1431.76
559540147,26,2,2,1.0,79353.3333333333,39676.6666666667,37253.69,18626.845,0.0,0.0,0.0,16050.0,0.0,0.0,10055.9,2100.0,1420.0,0.0,6213.55,1414.24
899069790,26,2,2,1.0,144933.333333333,72466.6666666667,44321.76,22160.88,4866.92,0.0,0.0,1909.58,3600.0,2647.74,10794.0,2560.0,4580.0,0.0,8332.0,5031.52
205274689,26,2,2,1.0,31016.6666666667,15508.3333333333,10397.236,5198.618,1506.84,216.5,3150.0,2219.45,173.2,0.0,953.466,1050.0,750.0,0.0,0.0,377.78
908973041,26,4,2,2.0,78541.6666666667,19635.4166666667,33473.87,8368.4675,4507.53,519.6,9900.0,11465.9,0.0,0.0,2276.0,2100.0,2000.0,0.0,0.0,704.84
177760264,26,3,2,1.5,43466.6666666667,14488.8888888889,21942.4164,7314.1388,2948.73,519.6,0.0,11777.0,0.0,0.0,0.0,2300.0,736.1,0.0,3095.95,565.0364
987720278,26,3,2,1.5,74500.0,24833.3333333333,19534.204,6511.40133333333,0.0,779.4,5550.0,9500.0,861.67,0.0,0.0,950.0,600.0,0.0,0.0,1293.134
145045628,26,2,2,1.0,86333.3333333333,43166.6666666667,15815.0984,7907.5492,1363.95,0.0,0.0,10500.0,1424.57,0.0,320.0,900.0,950.0,0.0,0.0,356.5784
94980696,26,2,2,1.0,45547.5,22773.75,9274.582,4637.291,476.3,519.6,460.0,1870.4,0.0,0.0,0.0,1840.0,1080.0,0.0,2901.1,127.182
673734275,26,1,1,1.0,6000.0,6000.0,4880.56,4880.56,138.56,0.0,0.0,1896.0,0.0,0.0,0.0,1946.0,900.0,0.0,0.0,0.0
749067242,26,2,2,1.0,55411.6666666667,27705.8333333333,13069.624,6534.812,0.0,519.6,0.0,2956.0,0.0,0.0,0.0,1870.0,1080.0,0.0,6451.7,192.324
218764572,26,2,2,1.0,32229.1666666667,16114.5833333333,19415.75,9707.875,5260.95,0.0,0.0,8676.43,0.0,3204.2,0.0,200.0,1808.25,0.0,0.0,265.92
98714276,26,1,1,1.0,45333.3333333333,45333.3333333333,8881.55,8881.55,3269.15,1645.4,0.0,1175.0,0.0,0.0,0.0,800.0,1800.0,0.0,0.0,192.0
957419629,26,2,1,2.0,17333.3333333333,8666.66666666667,18090.1706,9045.0853,2307.89,0.0,1200.0,4403.85,0.0,3519.5106,1021.88,2000.0,3350.0,0.0,0.0,287.04
752404133,26,5,1,5.0,68000.0,13600.0,72340.5198,14468.10396,6741.81,259.8,2000.0,3746.24,0.0,3480.3098,44754.34,3100.0,6100.0,0.0,0.0,2158.02
848102229,26,4,2,2.0,15920.36,3980.09,7623.69,1905.9225,1918.19,0.0,0.0,580.0,0.0,0.0,2598.0,360.0,800.0,0.0,0.0,1367.5
408915345,26,2,2,1.0,30000.0,15000.0,5625.33,2812.665,1208.07,0.0,0.0,2348.98,0.0,0.0,294.48,660.0,1085.0,0.0,0.0,28.8
74308287,26,6,2,3.0,29361.5,4893.58333333333,14705.8983,2450.98305,6836.6803,2338.2,0.0,1992.73,0.0,0.0,838.288,1600.0,1100.0,0.0,0.0,0.0
540589065,26,1,1,1.0,45483.3333333333,45483.3333333333,11423.476,11423.476,1212.4,0.0,0.0,2480.0,0.0,0.0,2598.0,1630.0,1480.0,0.0,1905.2,117.876
550815951,26,9,4,2.25,40250.0,4472.22222222222,14471.774,1607.97488888889,1003.694,4165.46,0.0,0.0,0.0,0.0,2095.72,764.0,1550.0,0.0,4892.9,0.0
880987820,26,4,1,4.0,5183.33333333333,1295.83333333333,10503.94,2625.985,1740.66,0.0,110.0,5862.12,0.0,0.0,225.16,0.0,1000.0,0.0,866.0,700.0
992443041,26,3,2,1.5,24666.6666666667,8222.22222222222,5550.55,1850.18333333333,757.75,883.32,0.0,1134.0,0.0,0.0,675.48,1000.0,1100.0,0.0,0.0,0.0
998751439,26,2,2,1.0,23753.8333333333,11876.9166666667,6672.3382,3336.1691,3665.5182,0.0,1010.0,569.1,0.0,0.0,900.64,433.0,0.0,0.0,0.0,94.08
954828075,26,3,2,1.5,8817.0,2939.0,9956.7624,3318.9208,3882.1914,0.0,350.0,1616.97,0.0,0.0,337.74,300.0,1680.0,0.0,0.0,1789.861
916390274,26,2,2,1.0,19140.23,9570.115,9871.225,4935.6125,1738.495,0.0,600.0,1800.0,0.0,0.0,788.06,950.0,3250.0,16.0,0.0,728.67
101393030,26,3,1,3.0,31410.6666666667,10470.2222222222,15822.0369,5274.0123,3550.2969,389.7,0.0,0.0,1824.0,0.0,2814.5,1960.0,3300.0,0.0,1671.38,312.16
312832157,26,8,3,2.67,25883.3333333333,3235.41666666667,17135.4876,2141.93595,4180.2686,0.0,2000.0,0.0,80.0,0.0,5708.968,1500.0,1755.88,0.0,389.7,1520.671
902174315,26,1,1,1.0,3083.33333333333,3083.33333333333,2446.791,2446.791,1019.715,649.5,0.0,200.0,0.0,0.0,161.076,216.5,200.0,0.0,0.0,0.0
272643150,26,3,2,1.5,22191.0,7397.0,16280.5039,5426.83463333333,2271.2149,915.795,1500.0,2823.88,1824.0,0.0,3255.32,1232.0,600.0,0.0,0.0,1858.294
266927292,26,1,1,1.0,14154.9133333333,14154.9133333333,7480.55,7480.55,2576.35,1818.6,600.0,1000.0,0.0,0.0,866.0,0.0,100.0,0.0,519.6,0.0
850958522,26,3,2,1.5,20445.0,6815.0,10160.5773,3386.8591,4964.8213,0.0,0.0,3007.77,257.446,0.0,900.64,820.0,80.0,0.0,0.0,129.9
564402849,26,5,1,5.0,14700.0,2940.0,7739.865,1547.973,1924.685,259.8,2300.0,900.0,77.94,0.0,562.9,400.0,1150.0,0.0,0.0,164.54
679739850,26,4,3,1.33,21045.5,5261.375,15185.0227,3796.255675,8736.1647,0.0,500.0,1481.545,584.983,0.0,788.06,1116.0,857.6,0.0,0.0,1120.67
604232416,26,5,1,5.0,35833.3333333333,7166.66666666667,17636.784,3527.3568,5044.45,0.0,1700.0,1570.0,0.0,0.0,3790.6,2250.0,2040.0,0.0,0.0,1241.734
548282846,26,1,1,1.0,30595.0,30595.0,9723.657,9723.657,1242.277,0.0,0.0,6447.16,372.38,0.0,0.0,250.0,980.0,0.0,0.0,431.84
907883233,26,2,2,1.0,38633.3333333333,19316.6666666667,7227.004,3613.502,0.0,484.96,0.0,1735.0,766.41,0.0,192.0,1889.0,1400.0,0.0,0.0,759.634
848496559,26,1,1,1.0,7883.33333333333,7883.33333333333,4781.02,4781.02,796.72,0.0,0.0,1985.0,0.0,0.0,562.9,300.0,1050.0,0.0,0.0,86.4
399892738,26,4,3,1.33,45000.0,11250.0,16802.19,4200.5475,5568.38,242.48,0.0,2124.49,0.0,0.0,3424.408,2450.0,2100.0,0.0,0.0,892.432
206170598,26,2,1,2.0,16666.6666666667,8333.33333333333,22839.8903,11419.94515,5406.9143,0.0,0.0,1931.885,356.359,5196.0,7262.088,430.0,1515.0,0.0,0.0,741.644
275877935,26,9,4,2.25,23496.6666666667,2610.74074074074,9854.158,1094.90644444444,3186.88,389.7,150.0,2561.0,0.0,0.0,2215.228,216.5,940.0,0.0,194.85,0.0
529045390,26,4,2,2.0,13239.8333333333,3309.95833333333,19038.538,4759.6345,5087.75,0.0,0.0,6892.0,2240.0,576.0,794.988,1388.0,1200.0,600.0,0.0,259.8
284969706,26,5,4,1.25,24610.25,4922.05,10542.611,2108.5222,2892.007,0.0,0.0,3394.86,85.734,0.0,1740.66,600.0,985.0,0.0,0.0,844.35
743852522,26,2,2,1.0,78866.6666666667,39433.3333333333,18964.921,9482.4605,1324.547,484.96,1050.0,12000.0,0.0,0.0,1800.0,1200.0,950.0,0.0,0.0,155.414
242627416,26,4,3,1.33,92141.6666666667,23035.4166666667,9349.728,2337.432,2489.75,251.14,1450.0,2145.55,0.0,0.0,439.928,750.0,1400.0,0.0,0.0,423.36
88585538,26,3,2,1.5,84490.0,28163.3333333333,12513.122,4171.04066666667,4620.11,0.0,2400.0,2157.1,0.0,0.0,288.0,750.0,1625.0,0.0,0.0,672.912
184039498,26,3,2,1.5,15166.6666666667,5055.55555555556,15813.182,5271.06066666667,3879.68,0.0,2056.0,2243.97,0.0,0.0,5075.332,750.0,1525.0,0.0,0.0,283.2
375763800,26,1,1,1.0,75981.6666666667,75981.6666666667,13561.4615,13561.4615,3908.0415,415.68,0.0,1691.94,4114.85,0.0,562.9,2500.0,0.0,0.0,0.0,368.05
151600458,26,6,3,2.0,92169.6666666667,15361.6111111111,70564.1752,11760.6958666667,12870.6652,264.13,6720.0,2402.0,3452.846,6012.4,12028.82,4352.0,6680.0,5850.0,5932.1,3999.214
266345802,26,5,2,2.5,67333.3333333333,13466.6666666667,26105.0532,5221.01064,3001.7292,522.198,0.0,3020.0,0.0,2023.0,8594.946,3200.0,3549.0,900.0,562.9,731.28
508246990,26,5,2,2.5,11413.3333333333,2282.66666666667,6014.63,1202.926,0.0,0.0,0.0,1520.0,151.55,0.0,502.28,1611.35,650.0,0.0,0.0,1579.45
171759777,26,7,4,1.75,49733.3333333333,7104.7619047619,22359.99,3194.28428571429,7083.88,346.4,900.0,2238.06,0.0,0.0,4797.64,1449.5,1780.0,0.0,3593.9,170.61
